Original_ID	Uniprot_ID	Structure_Alphafold	Source
Q9UBZ4	Q9UBZ4	../datasets/Structures/Q9UBZ4.pdb	alphafold
Q8N2Z9	Q8N2Z9	../datasets/Structures/Q8N2Z9.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q06481	Q06481	../datasets/Structures/Q06481.pdb	alphafold
Q9HDC9	Q9HDC9	../datasets/Structures/Q9HDC9.pdb	alphafold
P02647	P02647	../datasets/Structures/P02647.pdb	alphafold
P02652	P02652	../datasets/Structures/P02652.pdb	alphafold
Q0VD83	Q0VD83	../datasets/Structures/Q0VD83.pdb	alphafold
Q9Y235	Q9Y235	../datasets/Structures/Q9Y235.pdb	alphafold
Q9UH17	Q9UH17	../datasets/Structures/Q9UH17.pdb	alphafold
Q9UH17	Q9UH17	../datasets/Structures/Q9UH17.pdb	alphafold
Q9UH17	Q9UH17	../datasets/Structures/Q9UH17.pdb	alphafold
Q9NRW3	Q9NRW3	../datasets/Structures/Q9NRW3.pdb	alphafold
Q8IUX4	Q8IUX4	../datasets/Structures/Q8IUX4.pdb	alphafold
P02654	P02654	../datasets/Structures/P02654.pdb	alphafold
P02655	P02655	../datasets/Structures/P02655.pdb	alphafold
P02656	P02656	../datasets/Structures/P02656.pdb	alphafold
P02749	P02749	../datasets/Structures/P02749.pdb	alphafold
Q9BQE5	Q9BQE5	../datasets/Structures/Q9BQE5.pdb	alphafold
O95445	O95445	../datasets/Structures/O95445.pdb	alphafold
Q6UXV4	Q6UXV4	../datasets/Structures/Q6UXV4.pdb	alphafold
P05067	P05067	../datasets/Structures/P05067.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q9UKG1	Q9UKG1	../datasets/Structures/Q9UKG1.pdb	alphafold
Q8NEU8	Q8NEU8	../datasets/Structures/Q8NEU8.pdb	alphafold
P10398	P10398	../datasets/Structures/P10398.pdb	alphafold
Q9Y6D6	Q9Y6D6	../datasets/Structures/Q9Y6D6.pdb	alphafold
Q9NWB6	Q9NWB6	../datasets/Structures/Q9NWB6.pdb	alphafold
Q07960	Q07960	../datasets/Structures/Q07960.pdb	alphafold
A1A4S6	A1A4S6	../datasets/Structures/A1A4S6.pdb	alphafold
A1A4S6	A1A4S6	../datasets/Structures/A1A4S6.pdb	alphafold
A1A4S6	A1A4S6	../datasets/Structures/A1A4S6.pdb	alphafold
A1A4S6	A1A4S6	../datasets/Structures/A1A4S6.pdb	alphafold
Q6P4F7	Q6P4F7	../datasets/Structures/Q6P4F7.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q8IWW6	Q8IWW6	../datasets/Structures/Q8IWW6.pdb	alphafold
Q68EM7	Q68EM7	../datasets/Structures/Q68EM7.pdb	alphafold
Q8N392	Q8N392	../datasets/Structures/Q8N392.pdb	alphafold
Q14CB8	Q14CB8	../datasets/Structures/Q14CB8.pdb	alphafold
Q7Z5H3	Q7Z5H3	../datasets/Structures/Q7Z5H3.pdb	alphafold
Q9P227	Q9P227	../datasets/Structures/Q9P227.pdb	alphafold
Q8N264	Q8N264	../datasets/Structures/Q8N264.pdb	alphafold
P42331	P42331	../datasets/Structures/P42331.pdb	alphafold
Q9UNA1	Q9UNA1	../datasets/Structures/Q9UNA1.pdb	alphafold
Q9UNA1	Q9UNA1	../datasets/Structures/Q9UNA1.pdb	alphafold
Q9UNA1	Q9UNA1	../datasets/Structures/Q9UNA1.pdb	alphafold
Q9UNA1	Q9UNA1	../datasets/Structures/Q9UNA1.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q6ZUM4	Q6ZUM4	../datasets/Structures/Q6ZUM4.pdb	alphafold
Q52LW3	Q52LW3	../datasets/Structures/Q52LW3.pdb	alphafold
A7KAX9	A7KAX9	../datasets/Structures/A7KAX9.pdb	alphafold
Q9NRY4	Q9NRY4	../datasets/Structures/Q9NRY4.pdb	alphafold
P98171	P98171	../datasets/Structures/P98171.pdb	alphafold
O43182	O43182	../datasets/Structures/O43182.pdb	alphafold
Q9BRR9	Q9BRR9	../datasets/Structures/Q9BRR9.pdb	alphafold
Q92888	Q92888	../datasets/Structures/Q92888.pdb	alphafold
O15013	O15013	../datasets/Structures/O15013.pdb	alphafold
Q9NZN5	Q9NZN5	../datasets/Structures/Q9NZN5.pdb	alphafold
O94989	O94989	../datasets/Structures/O94989.pdb	alphafold
Q5VV41	Q5VV41	../datasets/Structures/Q5VV41.pdb	alphafold
Q96PE2	Q96PE2	../datasets/Structures/Q96PE2.pdb	alphafold
Q6ZSZ5	Q6ZSZ5	../datasets/Structures/Q6ZSZ5.pdb	alphafold
A5YM69	A5YM69	../datasets/Structures/A5YM69.pdb	alphafold
Q9NR80	Q9NR80	../datasets/Structures/Q9NR80.pdb	alphafold
Q9NR80	Q9NR80	../datasets/Structures/Q9NR80.pdb	alphafold
Q9NR80	Q9NR80	../datasets/Structures/Q9NR80.pdb	alphafold
Q12774	Q12774	../datasets/Structures/Q12774.pdb	alphafold
Q15052	Q15052	../datasets/Structures/Q15052.pdb	alphafold
Q68CP9	Q68CP9	../datasets/Structures/Q68CP9.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q99856	Q99856	../datasets/Structures/Q99856.pdb	alphafold
Q8IVW6	Q8IVW6	../datasets/Structures/Q8IVW6.pdb	alphafold
P29374	P29374	../datasets/Structures/P29374.pdb	alphafold
Q14865	Q14865	../datasets/Structures/Q14865.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
Q9Y4X5	Q9Y4X5	../datasets/Structures/Q9Y4X5.pdb	alphafold
O95376	O95376	../datasets/Structures/O95376.pdb	alphafold
Q3SXY8	Q3SXY8	../datasets/Structures/Q3SXY8.pdb	alphafold
Q8N8R7	Q8N8R7	../datasets/Structures/Q8N8R7.pdb	alphafold
Q9Y2Y0	Q9Y2Y0	../datasets/Structures/Q9Y2Y0.pdb	alphafold
Q66PJ3	Q66PJ3	../datasets/Structures/Q66PJ3.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
O75915	O75915	../datasets/Structures/O75915.pdb	alphafold
Q8N6S5	Q8N6S5	../datasets/Structures/Q8N6S5.pdb	alphafold
Q9H6L4	Q9H6L4	../datasets/Structures/Q9H6L4.pdb	alphafold
Q7Z3E5	Q7Z3E5	../datasets/Structures/Q7Z3E5.pdb	alphafold
Q8N5I2	Q8N5I2	../datasets/Structures/Q8N5I2.pdb	alphafold
P15289	P15289	../datasets/Structures/P15289.pdb	alphafold
Q6UWY0	Q6UWY0	../datasets/Structures/Q6UWY0.pdb	alphafold
Q93070	Q93070	../datasets/Structures/Q93070.pdb	alphafold
Q9H2C2	Q9H2C2	../datasets/Structures/Q9H2C2.pdb	alphafold
O00192	O00192	../datasets/Structures/O00192.pdb	alphafold
O00192	O00192	../datasets/Structures/O00192.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q13510	Q13510	../datasets/Structures/Q13510.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9ULH1	Q9ULH1	../datasets/Structures/Q9ULH1.pdb	alphafold
Q9Y576	Q9Y576	../datasets/Structures/Q9Y576.pdb	alphafold
Q9Y576	Q9Y576	../datasets/Structures/Q9Y576.pdb	alphafold
Q9Y576	Q9Y576	../datasets/Structures/Q9Y576.pdb	alphafold
Q9Y575	Q9Y575	../datasets/Structures/Q9Y575.pdb	alphafold
Q9H672	Q9H672	../datasets/Structures/Q9H672.pdb	alphafold
Q96DX5	Q96DX5	../datasets/Structures/Q96DX5.pdb	alphafold
Q8N9N2	Q8N9N2	../datasets/Structures/Q8N9N2.pdb	alphafold
Q9H1I8	Q9H1I8	../datasets/Structures/Q9H1I8.pdb	alphafold
Q8N3C0	Q8N3C0	../datasets/Structures/Q8N3C0.pdb	alphafold
P07306	P07306	../datasets/Structures/P07306.pdb	alphafold
Q9NR48	Q9NR48	../datasets/Structures/Q9NR48.pdb	//files.rcsb.org/download/3MQM.pdb.gz to fetch 3MQM's pdb file as a string.
O95671	O95671	../datasets/Structures/O95671.pdb	alphafold
Q12797	Q12797	../datasets/Structures/Q12797.pdb	alphafold
Q5U4P2	Q5U4P2	../datasets/Structures/Q5U4P2.pdb	alphafold
Q8IZT6	Q8IZT6	No structure available	NA
Q9NVM9	Q9NVM9	../datasets/Structures/Q9NVM9.pdb	alphafold
Q76L83	Q76L83	../datasets/Structures/Q76L83.pdb	alphafold
Q6PL18	Q6PL18	../datasets/Structures/Q6PL18.pdb	alphafold
Q96QE3	Q96QE3	../datasets/Structures/Q96QE3.pdb	alphafold
P18846	P18846	../datasets/Structures/P18846.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P15336	P15336	../datasets/Structures/P15336.pdb	alphafold
P18847	P18847	../datasets/Structures/P18847.pdb	alphafold
P18850	P18850	../datasets/Structures/P18850.pdb	alphafold
P17544	P17544	../datasets/Structures/P17544.pdb	alphafold
Q6VMQ6	Q6VMQ6	../datasets/Structures/Q6VMQ6.pdb	alphafold
Q9H0Y0	Q9H0Y0	../datasets/Structures/Q9H0Y0.pdb	alphafold
O94817	O94817	../datasets/Structures/O94817.pdb	alphafold
O75143	O75143	../datasets/Structures/O75143.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q2TAZ0	Q2TAZ0	../datasets/Structures/Q2TAZ0.pdb	alphafold
Q96BY7	Q96BY7	../datasets/Structures/Q96BY7.pdb	alphafold
Q8WYN0	Q8WYN0	../datasets/Structures/Q8WYN0.pdb	alphafold
Q8WYN0	Q8WYN0	../datasets/Structures/Q8WYN0.pdb	alphafold
Q8WYN0	Q8WYN0	../datasets/Structures/Q8WYN0.pdb	alphafold
Q8WYN0	Q8WYN0	../datasets/Structures/Q8WYN0.pdb	alphafold
Q7Z3C6	Q7Z3C6	../datasets/Structures/Q7Z3C6.pdb	alphafold
Q32M88	Q32M88	../datasets/Structures/Q32M88.pdb	alphafold
P54259	P54259	../datasets/Structures/P54259.pdb	alphafold
O00244	O00244	../datasets/Structures/O00244.pdb	alphafold
O94823	O94823	../datasets/Structures/O94823.pdb	alphafold
Q9P241	Q9P241	../datasets/Structures/Q9P241.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
P98196	P98196	../datasets/Structures/P98196.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q9Y2G3	Q9Y2G3	../datasets/Structures/Q9Y2G3.pdb	alphafold
Q8NB49	Q8NB49	../datasets/Structures/Q8NB49.pdb	alphafold
Q8NB49	Q8NB49	../datasets/Structures/Q8NB49.pdb	alphafold
Q8NB49	Q8NB49	../datasets/Structures/Q8NB49.pdb	alphafold
Q8NB49	Q8NB49	../datasets/Structures/Q8NB49.pdb	alphafold
Q8NB49	Q8NB49	../datasets/Structures/Q8NB49.pdb	alphafold
Q9HD20	Q9HD20	../datasets/Structures/Q9HD20.pdb	alphafold
Q9NQ11	Q9NQ11	../datasets/Structures/Q9NQ11.pdb	alphafold
Q9NQ11	Q9NQ11	../datasets/Structures/Q9NQ11.pdb	alphafold
Q9NQ11	Q9NQ11	../datasets/Structures/Q9NQ11.pdb	alphafold
Q9NQ11	Q9NQ11	../datasets/Structures/Q9NQ11.pdb	alphafold
Q9NQ11	Q9NQ11	../datasets/Structures/Q9NQ11.pdb	alphafold
Q9H7F0	Q9H7F0	../datasets/Structures/Q9H7F0.pdb	alphafold
P30049	P30049	../datasets/Structures/P30049.pdb	alphafold
Q5VTU8	Q5VTU8	../datasets/Structures/Q5VTU8.pdb	alphafold
P05496	P05496	../datasets/Structures/P05496.pdb	alphafold
P05496	P05496	../datasets/Structures/P05496.pdb	alphafold
P48201	P48201	../datasets/Structures/P48201.pdb	alphafold
O75947	O75947	../datasets/Structures/O75947.pdb	alphafold
Q9UII2	Q9UII2	../datasets/Structures/Q9UII2.pdb	alphafold
P56134	P56134	../datasets/Structures/P56134.pdb	alphafold
O75964	O75964	../datasets/Structures/O75964.pdb	alphafold
Q99766	Q99766	../datasets/Structures/Q99766.pdb	alphafold
Q86UG4	Q86UG4	../datasets/Structures/Q86UG4.pdb	alphafold
Q86UG4	Q86UG4	../datasets/Structures/Q86UG4.pdb	alphafold
Q86UG4	Q86UG4	../datasets/Structures/Q86UG4.pdb	alphafold
Q86UG4	Q86UG4	../datasets/Structures/Q86UG4.pdb	alphafold
Q86UG4	Q86UG4	../datasets/Structures/Q86UG4.pdb	alphafold
Q15904	Q15904	../datasets/Structures/Q15904.pdb	alphafold
P27449	P27449	../datasets/Structures/P27449.pdb	alphafold
Q16864	Q16864	../datasets/Structures/Q16864.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
Q04656	Q04656	../datasets/Structures/Q04656.pdb	alphafold
P35670	P35670	../datasets/Structures/P35670.pdb	alphafold
Q9NPD5	Q9NPD5	../datasets/Structures/Q9NPD5.pdb	alphafold
Q9NPD5	Q9NPD5	../datasets/Structures/Q9NPD5.pdb	alphafold
Q9NPD5	Q9NPD5	../datasets/Structures/Q9NPD5.pdb	alphafold
Q9Y2Q0	Q9Y2Q0	../datasets/Structures/Q9Y2Q0.pdb	alphafold
Q9Y2Q0	Q9Y2Q0	../datasets/Structures/Q9Y2Q0.pdb	alphafold
Q9Y2Q0	Q9Y2Q0	../datasets/Structures/Q9Y2Q0.pdb	alphafold
Q9Y2Q0	Q9Y2Q0	../datasets/Structures/Q9Y2Q0.pdb	alphafold
O43520	O43520	../datasets/Structures/O43520.pdb	alphafold
Q5TC12	Q5TC12	../datasets/Structures/Q5TC12.pdb	alphafold
Q6UW56	Q6UW56	../datasets/Structures/Q6UW56.pdb	alphafold
O75882	O75882	../datasets/Structures/O75882.pdb	alphafold
P46100	P46100	../datasets/Structures/P46100.pdb	alphafold
P54252	P54252	../datasets/Structures/P54252.pdb	alphafold
Q14CW9	Q14CW9	../datasets/Structures/Q14CW9.pdb	alphafold
Q8WXX7	Q8WXX7	../datasets/Structures/Q8WXX7.pdb	alphafold
Q8WXX7	Q8WXX7	../datasets/Structures/Q8WXX7.pdb	alphafold
Q9NQS1	Q9NQS1	../datasets/Structures/Q9NQS1.pdb	alphafold
P30530	P30530	../datasets/Structures/P30530.pdb	alphafold
Q9H6S1	Q9H6S1	../datasets/Structures/Q9H6S1.pdb	alphafold
P61769	P61769	../datasets/Structures/P61769.pdb	alphafold
Q8NCR0	Q8NCR0	../datasets/Structures/Q8NCR0.pdb	alphafold
Q96L58	Q96L58	../datasets/Structures/Q96L58.pdb	alphafold
O60513	O60513	../datasets/Structures/O60513.pdb	alphafold
O43286	O43286	../datasets/Structures/O43286.pdb	alphafold
Q9UBV7	Q9UBV7	../datasets/Structures/Q9UBV7.pdb	alphafold
Q9Y5Z0	Q9Y5Z0	../datasets/Structures/Q9Y5Z0.pdb	alphafold
Q92934	Q92934	../datasets/Structures/Q92934.pdb	alphafold
O95816	O95816	../datasets/Structures/O95816.pdb	alphafold
O95817	O95817	../datasets/Structures/O95817.pdb	alphafold
O95429	O95429	../datasets/Structures/O95429.pdb	alphafold
Q9UQB8	Q9UQB8	../datasets/Structures/Q9UQB8.pdb	alphafold
Q13145	Q13145	../datasets/Structures/Q13145.pdb	alphafold
O75531	O75531	../datasets/Structures/O75531.pdb	alphafold
Q8N9N5	Q8N9N5	../datasets/Structures/Q8N9N5.pdb	alphafold
Q92560	Q92560	../datasets/Structures/Q92560.pdb	alphafold
Q99728	Q99728	../datasets/Structures/Q99728.pdb	alphafold
P80723	P80723	../datasets/Structures/P80723.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
Q9H2J7	Q9H2J7	../datasets/Structures/Q9H2J7.pdb	alphafold
P48634	P48634	../datasets/Structures/P48634.pdb	alphafold
Q07812	Q07812	../datasets/Structures/Q07812.pdb	alphafold
Q9UIF9	Q9UIF9	../datasets/Structures/Q9UIF9.pdb	alphafold
Q96PG8	Q96PG8	../datasets/Structures/Q96PG8.pdb	alphafold
Q9BXC9	Q9BXC9	../datasets/Structures/Q9BXC9.pdb	alphafold
Q3SYG4	Q3SYG4	../datasets/Structures/Q3SYG4.pdb	alphafold
Q8WY36	Q8WY36	../datasets/Structures/Q8WY36.pdb	alphafold
P50895	P50895	../datasets/Structures/P50895.pdb	alphafold
P50895	P50895	../datasets/Structures/P50895.pdb	alphafold
P50895	P50895	../datasets/Structures/P50895.pdb	alphafold
P50895	P50895	../datasets/Structures/P50895.pdb	alphafold
P50895	P50895	../datasets/Structures/P50895.pdb	alphafold
P56945	P56945	../datasets/Structures/P56945.pdb	alphafold
P56945	P56945	../datasets/Structures/P56945.pdb	alphafold
P56945	P56945	../datasets/Structures/P56945.pdb	alphafold
P56945	P56945	../datasets/Structures/P56945.pdb	alphafold
P56945	P56945	../datasets/Structures/P56945.pdb	alphafold
O75363	O75363	../datasets/Structures/O75363.pdb	alphafold
Q9H165	Q9H165	../datasets/Structures/Q9H165.pdb	alphafold
P10415	P10415	../datasets/Structures/P10415.pdb	alphafold
P10415	P10415	../datasets/Structures/P10415.pdb	alphafold
P10415	P10415	../datasets/Structures/P10415.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
Q07817	Q07817	../datasets/Structures/Q07817.pdb	alphafold
O43521	O43521	../datasets/Structures/O43521.pdb	alphafold
Q9HB09	Q9HB09	../datasets/Structures/Q9HB09.pdb	alphafold
Q92843	Q92843	../datasets/Structures/Q92843.pdb	alphafold
Q4VC05	Q4VC05	../datasets/Structures/Q4VC05.pdb	alphafold
Q4VC05	Q4VC05	../datasets/Structures/Q4VC05.pdb	alphafold
Q9BQE9	Q9BQE9	../datasets/Structures/Q9BQE9.pdb	alphafold
O00512	O00512	../datasets/Structures/O00512.pdb	alphafold
O00512	O00512	../datasets/Structures/O00512.pdb	alphafold
Q86UU0	Q86UU0	../datasets/Structures/Q86UU0.pdb	alphafold
Q9NYF8	Q9NYF8	../datasets/Structures/Q9NYF8.pdb	alphafold
P11274	P11274	../datasets/Structures/P11274.pdb	alphafold
Q9Y276	Q9Y276	../datasets/Structures/Q9Y276.pdb	alphafold
O15155	O15155	../datasets/Structures/O15155.pdb	alphafold
P02818	P02818	../datasets/Structures/P02818.pdb	alphafold
Q93088	Q93088	../datasets/Structures/Q93088.pdb	alphafold
Q9H694	Q9H694	../datasets/Structures/Q9H694.pdb	alphafold
Q9UBW5	Q9UBW5	../datasets/Structures/Q9UBW5.pdb	alphafold
Q9NQY0	Q9NQY0	../datasets/Structures/Q9NQY0.pdb	alphafold
O15392	O15392	../datasets/Structures/O15392.pdb	alphafold
P51451	P51451	../datasets/Structures/P51451.pdb	alphafold
P54132	P54132	../datasets/Structures/P54132.pdb	alphafold
Q13867	Q13867	../datasets/Structures/Q13867.pdb	alphafold
P78537	P78537	../datasets/Structures/P78537.pdb	alphafold
Q6QNY1	Q6QNY1	../datasets/Structures/Q6QNY1.pdb	alphafold
Q9NUP1	Q9NUP1	../datasets/Structures/Q9NUP1.pdb	alphafold
Q8TDH9	Q8TDH9	../datasets/Structures/Q8TDH9.pdb	alphafold
P53004	P53004	../datasets/Structures/P53004.pdb	alphafold
Q9H2G9	Q9H2G9	../datasets/Structures/Q9H2G9.pdb	alphafold
P35226	P35226	../datasets/Structures/P35226.pdb	alphafold
P36894	P36894	../datasets/Structures/P36894.pdb	alphafold
Q13873	Q13873	../datasets/Structures/Q13873.pdb	alphafold
P51813	P51813	../datasets/Structures/P51813.pdb	alphafold
Q12982	Q12982	../datasets/Structures/Q12982.pdb	alphafold
Q12983	Q12983	../datasets/Structures/Q12983.pdb	alphafold
O60238	O60238	../datasets/Structures/O60238.pdb	alphafold
Q9UMX3	Q9UMX3	../datasets/Structures/Q9UMX3.pdb	alphafold
Q9H3K6	Q9H3K6	../datasets/Structures/Q9H3K6.pdb	alphafold
Q53S33	Q53S33	../datasets/Structures/Q53S33.pdb	alphafold
Q8N4F0	Q8N4F0	../datasets/Structures/Q8N4F0.pdb	alphafold
Q12830	Q12830	../datasets/Structures/Q12830.pdb	//files.rcsb.org/download/5H6Y.pdb.gz to fetch 5H6Y's pdb file as a string.
P15056	P15056	../datasets/Structures/P15056.pdb	alphafold
Q7Z569	Q7Z569	../datasets/Structures/Q7Z569.pdb	alphafold
Q6PJG6	Q6PJG6	../datasets/Structures/Q6PJG6.pdb	alphafold
P51587	P51587	../datasets/Structures/P51587.pdb	//files.rcsb.org/download/6HQU.pdb.gz to fetch 6HQU's pdb file as a string.
O95696	O95696	../datasets/Structures/O95696.pdb	alphafold
O60885	O60885	../datasets/Structures/O60885.pdb	alphafold
Q9NPI1	Q9NPI1	../datasets/Structures/Q9NPI1.pdb	alphafold
